timestamp,thread_id,thread_type,action,target_resource,resource_type,duration_ms,timeout_threshold
3047,P1,WORKER,LOCK,R14,Message_Queue,null,null
3053,P2,UI,LOCK,R9,Mutex,null,5000
3073,P8,UI,LOCK,R7,Message_Queue,null,null
3083,P10,WORKER,LOCK,R9,Mutex,500,5000
3096,P6,UI,LOCK,R3,Mutex,50,null
3098,P7,UI,LOCK,R5,Mutex,50,5000
3106,P6,WORKER,LOCK,R15,Mutex,50,null
3116,P10,WORKER,LOCK,R7,Message_Queue,100,5000
3119,P5,UI,LOCK,R6,Message_Queue,null,null
3122,P7,UI,LOCK,R5,Mutex,50,5000
3130,P4,WORKER,LOCK,R6,Message_Queue,500,5000
3140,P2,UI,LOCK,R10,Mutex,null,null
3151,P5,UI,LOCK,R7,Message_Queue,null,null
3157,P3,UI,LOCK,R11,Message_Queue,100,5000
3164,P10,WORKER,LOCK,R11,Mutex,500,null
3181,P3,WORKER,LOCK,R8,Message_Queue,50,null
3192,P7,UI,LOCK,R1,Mutex,null,null
3212,P8,UI,LOCK,R11,Mutex,100,null
3217,P6,WORKER,LOCK,R10,Mutex,50,null
3230,P6,WORKER,LOCK,R9,Mutex,100,5000
3232,P1,WORKER,LOCK,R6,Message_Queue,50,null
3250,P5,WORKER,LOCK,R8,Mutex,null,5000
3262,P6,UI,LOCK,R13,Message_Queue,500,5000
3268,P6,UI,LOCK,R15,Message_Queue,100,5000
3281,P4,WORKER,LOCK,R1,Mutex,null,5000
3297,P4,WORKER,LOCK,R13,Message_Queue,null,5000
3315,P1,WORKER,LOCK,R15,Message_Queue,100,null
3327,P3,UI,LOCK,R1,Message_Queue,500,null
3334,P7,UI,LOCK,R12,Mutex,50,5000
3338,P10,WORKER,LOCK,R4,Message_Queue,null,null
3342,P9,UI,LOCK,R12,Message_Queue,500,null
3353,P7,UI,LOCK,R3,Message_Queue,500,null
3367,P10,UI,LOCK,R7,Message_Queue,null,null
3385,P10,UI,LOCK,R13,Mutex,null,null
3388,P6,WORKER,LOCK,R15,Message_Queue,null,null
3403,P2,WORKER,LOCK,R15,Message_Queue,50,null
3416,P2,UI,LOCK,R4,Message_Queue,null,5000
3421,P10,UI,LOCK,R3,Message_Queue,50,null
3434,P10,UI,LOCK,R11,Mutex,100,5000
3437,P3,UI,LOCK,R14,Message_Queue,50,5000
3445,P6,WORKER,LOCK,R7,Mutex,500,5000
3461,P8,WORKER,LOCK,R12,Mutex,null,null
3462,P2,UI,LOCK,R3,Mutex,null,5000
3466,P4,WORKER,LOCK,R4,Mutex,100,null
3475,P2,UI,LOCK,R15,Message_Queue,null,5000
3477,P10,WORKER,LOCK,R11,Mutex,100,5000
3480,P1,WORKER,LOCK,R1,Message_Queue,500,5000
3496,P5,WORKER,LOCK,R8,Message_Queue,null,null
3508,P10,WORKER,LOCK,R15,Mutex,null,5000
3514,P9,UI,LOCK,R14,Message_Queue,100,5000
3529,P4,UI,LOCK,R6,Message_Queue,50,null
3540,P6,UI,LOCK,R3,Mutex,100,null
3555,P1,WORKER,LOCK,R13,Mutex,500,null
3568,P3,WORKER,LOCK,R8,Mutex,null,null
3570,P9,UI,LOCK,R2,Message_Queue,null,5000
3587,P5,UI,LOCK,R9,Mutex,null,null
3601,P9,UI,LOCK,R14,Message_Queue,null,null
3613,P3,WORKER,LOCK,R2,Message_Queue,50,null
3617,P6,UI,LOCK,R12,Mutex,100,null
3635,P1,UI,LOCK,R14,Mutex,100,5000
3636,P8,UI,LOCK,R14,Mutex,100,null
3643,P10,WORKER,LOCK,R13,Mutex,null,null
3659,P6,UI,LOCK,R13,Mutex,50,5000
3662,P7,UI,LOCK,R8,Mutex,500,5000
3682,P10,WORKER,LOCK,R8,Message_Queue,50,5000
3700,P10,WORKER,LOCK,R12,Message_Queue,50,5000
3711,P3,WORKER,LOCK,R11,Message_Queue,null,null
3730,P5,WORKER,LOCK,R15,Mutex,100,5000
3749,P4,WORKER,LOCK,R14,Mutex,50,5000
3752,P10,WORKER,LOCK,R4,Mutex,500,null
3766,P1,WORKER,LOCK,R7,Message_Queue,500,null
3769,P1,WORKER,LOCK,R2,Message_Queue,50,5000
3780,P1,WORKER,LOCK,R2,Mutex,null,null
3781,P7,WORKER,LOCK,R11,Message_Queue,50,5000
3782,P3,UI,LOCK,R8,Message_Queue,50,5000
3783,P3,UI,LOCK,R13,Mutex,null,null
3789,P3,UI,LOCK,R2,Message_Queue,null,null
3798,P7,UI,LOCK,R12,Message_Queue,null,null
3804,P9,UI,LOCK,R13,Message_Queue,null,null
3813,P4,UI,LOCK,R3,Mutex,50,5000
3831,P2,UI,LOCK,R9,Message_Queue,50,null
3836,P4,WORKER,LOCK,R11,Mutex,50,null
3841,P6,UI,LOCK,R15,Mutex,null,null
3859,P2,UI,LOCK,R3,Message_Queue,100,null
3869,P2,WORKER,LOCK,R2,Mutex,100,5000
3889,P3,UI,LOCK,R7,Mutex,50,5000
3891,P4,WORKER,LOCK,R8,Mutex,50,null
3905,P7,WORKER,LOCK,R11,Mutex,null,null
3916,P1,WORKER,LOCK,R7,Message_Queue,50,5000
3935,P4,UI,LOCK,R14,Mutex,null,null
3940,P1,UI,LOCK,R2,Message_Queue,500,null
3955,P3,WORKER,LOCK,R13,Message_Queue,100,null
3965,P7,WORKER,LOCK,R7,Mutex,null,5000
3983,P4,WORKER,LOCK,R4,Mutex,null,5000
3996,P5,WORKER,LOCK,R6,Message_Queue,50,5000
4007,P6,UI,LOCK,R6,Mutex,null,5000
4015,P4,WORKER,LOCK,R14,Mutex,500,null
4032,P6,WORKER,LOCK,R6,Message_Queue,50,5000
4040,P5,UI,LOCK,R5,Message_Queue,50,null
4053,P10,UI,LOCK,R8,Mutex,null,null
4056,P5,WORKER,LOCK,R5,Message_Queue,500,5000
4071,P10,WORKER,LOCK,R15,Message_Queue,500,null
4091,P4,UI,LOCK,R13,Mutex,null,5000
4107,P4,WORKER,LOCK,R13,Mutex,50,null
4111,P5,UI,LOCK,R10,Mutex,50,5000
4121,P9,WORKER,LOCK,R11,Message_Queue,500,5000
4128,P10,UI,LOCK,R9,Message_Queue,50,5000
4135,P9,UI,LOCK,R3,Mutex,50,5000
4137,P10,UI,LOCK,R6,Message_Queue,500,5000
4154,P6,WORKER,LOCK,R7,Mutex,100,null
4171,P4,WORKER,LOCK,R10,Message_Queue,500,5000
4177,P9,WORKER,LOCK,R13,Mutex,50,null
4191,P3,WORKER,LOCK,R13,Message_Queue,50,5000
4198,P6,UI,LOCK,R1,Mutex,500,null
4201,P9,WORKER,LOCK,R14,Mutex,500,null
4210,P5,UI,LOCK,R1,Mutex,100,null
4223,P10,UI,LOCK,R14,Mutex,500,null
4242,P4,UI,LOCK,R8,Message_Queue,100,null
4247,P6,UI,LOCK,R1,Mutex,null,5000
4263,P10,WORKER,LOCK,R3,Mutex,null,null
4283,P3,UI,LOCK,R8,Mutex,null,null
4301,P1,WORKER,LOCK,R13,Message_Queue,50,5000
4307,P9,WORKER,LOCK,R6,Message_Queue,100,null
4321,P10,WORKER,LOCK,R15,Mutex,null,null
4326,P6,WORKER,LOCK,R12,Mutex,500,null
4340,P7,UI,LOCK,R4,Mutex,500,null
4343,P6,WORKER,LOCK,R6,Mutex,500,null
4359,P5,WORKER,LOCK,R4,Mutex,50,null
4361,P8,WORKER,LOCK,R9,Message_Queue,50,5000
4371,P10,WORKER,LOCK,R12,Mutex,100,null
4374,P9,WORKER,LOCK,R11,Message_Queue,50,null
4380,P8,UI,LOCK,R3,Message_Queue,null,null
4387,P8,WORKER,LOCK,R15,Mutex,null,null
4397,P6,UI,LOCK,R1,Message_Queue,100,5000
4416,P9,UI,LOCK,R3,Mutex,null,5000
4421,P1,UI,LOCK,R10,Mutex,null,5000
4427,P10,WORKER,LOCK,R5,Message_Queue,100,null
4442,P5,UI,LOCK,R4,Mutex,100,null
4461,P3,WORKER,LOCK,R11,Mutex,50,null
4481,P8,UI,LOCK,R8,Mutex,null,null
4485,P1,WORKER,LOCK,R11,Mutex,500,null
4487,P9,UI,LOCK,R14,Message_Queue,100,null
4502,P5,UI,LOCK,R10,Message_Queue,50,null
4511,P8,WORKER,LOCK,R7,Message_Queue,100,null
4515,P1,WORKER,LOCK,R12,Mutex,null,null
4520,P6,UI,LOCK,R2,Message_Queue,500,null
4532,P5,UI,LOCK,R8,Mutex,null,5000
4551,P9,UI,LOCK,R15,Message_Queue,50,5000
4565,P5,WORKER,LOCK,R4,Mutex,500,5000
4578,P7,WORKER,LOCK,R8,Message_Queue,50,5000
4585,P4,UI,LOCK,R14,Mutex,null,null
4588,P8,WORKER,LOCK,R13,Mutex,500,null
4603,P4,WORKER,LOCK,R7,Mutex,null,null
4616,P3,WORKER,LOCK,R15,Mutex,500,5000
4622,P3,WORKER,LOCK,R14,Mutex,500,5000
4639,P10,WORKER,LOCK,R15,Mutex,100,null
4643,P4,WORKER,LOCK,R4,Mutex,100,null
4662,P3,WORKER,LOCK,R15,Message_Queue,null,null
4668,P4,WORKER,LOCK,R9,Message_Queue,null,null
4684,P5,WORKER,LOCK,R15,Message_Queue,500,5000
4689,P5,UI,LOCK,R9,Message_Queue,500,5000
4695,P9,UI,LOCK,R3,Mutex,50,5000
4697,P6,UI,LOCK,R3,Mutex,50,5000
4708,P4,UI,LOCK,R12,Mutex,100,5000
4720,P10,UI,LOCK,R9,Message_Queue,50,5000
4731,P7,WORKER,LOCK,R8,Mutex,50,5000
4735,P8,UI,LOCK,R7,Mutex,null,5000
4740,P7,WORKER,LOCK,R3,Message_Queue,100,null
4749,P10,WORKER,LOCK,R12,Mutex,null,5000
4752,P3,WORKER,LOCK,R15,Message_Queue,50,null
4753,P3,UI,LOCK,R2,Message_Queue,500,null
4758,P6,WORKER,LOCK,R14,Message_Queue,500,5000
4778,P3,UI,LOCK,R13,Message_Queue,50,null
4787,P7,UI,LOCK,R7,Mutex,500,5000
4794,P9,WORKER,LOCK,R15,Message_Queue,100,5000
4797,P3,WORKER,LOCK,R8,Mutex,500,5000
4808,P8,UI,LOCK,R2,Mutex,500,null
4815,P2,WORKER,LOCK,R11,Message_Queue,500,null
4835,P2,UI,LOCK,R3,Message_Queue,100,null
4841,P8,UI,LOCK,R10,Message_Queue,100,null
4852,P1,UI,LOCK,R13,Mutex,50,5000
4862,P4,UI,LOCK,R13,Message_Queue,500,5000
