timestamp,thread_id,thread_type,action,target_resource,resource_type,duration_ms,timeout_threshold
3139,P52,WORKER,LOCK,R35,Message_Queue,500,5000
3148,P97,WORKER,LOCK,R114,Message_Queue,null,5000
3164,P39,UI,LOCK,R20,Mutex,100,5000
3174,P73,UI,LOCK,R92,Message_Queue,50,null
3175,P46,UI,LOCK,R55,Message_Queue,null,null
3189,P3,UI,LOCK,R64,Message_Queue,100,null
3204,P6,WORKER,LOCK,R45,Message_Queue,50,5000
3207,P58,WORKER,LOCK,R75,Message_Queue,50,5000
3223,P73,UI,LOCK,R66,Mutex,500,5000
3226,P89,WORKER,LOCK,R3,Message_Queue,null,null
3245,P80,WORKER,LOCK,R16,Mutex,50,5000
3251,P19,WORKER,LOCK,R70,Message_Queue,100,null
3252,P90,WORKER,LOCK,R24,Message_Queue,null,null
3272,P50,WORKER,LOCK,R61,Mutex,50,null
3276,P85,WORKER,LOCK,R73,Mutex,50,null
3294,P85,WORKER,LOCK,R69,Mutex,null,5000
3310,P17,WORKER,LOCK,R60,Message_Queue,null,null
3323,P88,UI,LOCK,R86,Message_Queue,100,null
3329,P10,WORKER,LOCK,R106,Message_Queue,100,5000
3331,P27,UI,LOCK,R99,Mutex,100,null
3343,P43,UI,LOCK,R28,Message_Queue,50,null
3352,P6,UI,LOCK,R86,Mutex,50,null
3364,P51,UI,LOCK,R45,Mutex,500,null
3367,P30,UI,LOCK,R65,Message_Queue,100,null
3376,P42,UI,LOCK,R56,Mutex,500,null
3393,P26,UI,LOCK,R102,Mutex,500,null
3408,P2,UI,LOCK,R102,Mutex,50,null
3420,P29,WORKER,LOCK,R83,Mutex,null,null
3423,P89,WORKER,LOCK,R72,Message_Queue,500,5000
3431,P46,WORKER,LOCK,R87,Mutex,100,null
3451,P39,UI,LOCK,R49,Mutex,null,5000
3454,P84,WORKER,LOCK,R13,Message_Queue,50,null
3470,P3,UI,LOCK,R73,Mutex,50,null
3483,P34,WORKER,LOCK,R71,Mutex,null,5000
3497,P81,UI,LOCK,R36,Mutex,500,null
3510,P30,WORKER,LOCK,R29,Message_Queue,50,5000
3514,P32,WORKER,LOCK,R14,Mutex,50,5000
3533,P63,UI,LOCK,R115,Mutex,100,null
3552,P36,WORKER,LOCK,R110,Message_Queue,50,null
3569,P40,UI,LOCK,R80,Message_Queue,100,null
3587,P86,UI,LOCK,R42,Message_Queue,100,5000
3600,P63,WORKER,LOCK,R66,Message_Queue,50,null
3612,P82,WORKER,LOCK,R117,Message_Queue,null,null
3626,P74,WORKER,LOCK,R66,Mutex,50,5000
3646,P13,UI,LOCK,R6,Message_Queue,100,null
3663,P69,UI,LOCK,R37,Message_Queue,500,null
3669,P97,UI,LOCK,R6,Message_Queue,50,5000
3674,P44,WORKER,LOCK,R97,Message_Queue,null,null
3693,P41,WORKER,LOCK,R71,Message_Queue,500,null
3711,P78,WORKER,LOCK,R115,Message_Queue,50,5000
3729,P32,UI,LOCK,R37,Message_Queue,null,null
3740,P89,WORKER,LOCK,R68,Mutex,100,5000
3754,P88,WORKER,LOCK,R29,Message_Queue,null,5000
3767,P31,UI,LOCK,R26,Mutex,100,5000
3773,P43,UI,LOCK,R90,Mutex,100,null
3788,P48,WORKER,LOCK,R16,Mutex,null,5000
3802,P20,UI,LOCK,R74,Message_Queue,null,null
3821,P18,WORKER,LOCK,R42,Mutex,500,null
3827,P71,UI,LOCK,R119,Message_Queue,null,5000
3833,P68,UI,LOCK,R39,Mutex,null,null
3842,P79,UI,LOCK,R38,Message_Queue,100,5000
3851,P74,UI,LOCK,R93,Message_Queue,100,5000
3854,P93,UI,LOCK,R15,Mutex,null,null
3864,P24,UI,LOCK,R34,Message_Queue,50,5000
3877,P12,WORKER,LOCK,R102,Message_Queue,null,5000
3894,P35,UI,LOCK,R3,Mutex,500,5000
3895,P37,WORKER,LOCK,R4,Message_Queue,500,5000
3903,P82,UI,LOCK,R75,Message_Queue,null,5000
3922,P69,WORKER,LOCK,R42,Mutex,500,5000
3938,P67,WORKER,LOCK,R78,Mutex,500,5000
3952,P99,WORKER,LOCK,R3,Mutex,50,5000
3963,P24,WORKER,LOCK,R30,Mutex,500,null
3964,P91,WORKER,LOCK,R105,Mutex,50,5000
3967,P95,WORKER,LOCK,R115,Message_Queue,100,5000
3983,P42,UI,LOCK,R10,Message_Queue,100,5000
3988,P10,WORKER,LOCK,R107,Message_Queue,50,5000
3996,P31,UI,LOCK,R70,Mutex,null,null
4014,P8,UI,LOCK,R110,Message_Queue,500,5000
4015,P21,UI,LOCK,R50,Message_Queue,500,5000
4019,P41,WORKER,LOCK,R89,Message_Queue,100,null
4030,P36,WORKER,LOCK,R31,Message_Queue,50,5000
4046,P94,UI,LOCK,R53,Message_Queue,500,5000
4049,P32,UI,LOCK,R19,Mutex,50,null
4056,P94,UI,LOCK,R89,Mutex,500,5000
4061,P18,UI,LOCK,R67,Mutex,50,5000
4069,P89,UI,LOCK,R21,Mutex,50,5000
4075,P75,WORKER,LOCK,R10,Message_Queue,null,null
4092,P57,WORKER,LOCK,R83,Mutex,100,5000
4105,P39,UI,LOCK,R16,Mutex,null,5000
4107,P96,UI,LOCK,R51,Mutex,500,null
4118,P70,WORKER,LOCK,R39,Message_Queue,50,null
4125,P91,UI,LOCK,R20,Mutex,500,5000
4136,P77,UI,LOCK,R48,Mutex,500,null
4141,P64,UI,LOCK,R53,Mutex,null,5000
4148,P55,WORKER,LOCK,R16,Message_Queue,500,null
4165,P63,WORKER,LOCK,R65,Message_Queue,500,5000
4177,P70,WORKER,LOCK,R24,Mutex,50,5000
4191,P88,WORKER,LOCK,R101,Mutex,null,5000
4209,P40,UI,LOCK,R65,Mutex,50,null
4212,P62,UI,LOCK,R108,Message_Queue,50,null
4215,P81,WORKER,LOCK,R119,Message_Queue,500,null
4231,P68,WORKER,LOCK,R44,Message_Queue,null,5000
4235,P74,WORKER,LOCK,R97,Message_Queue,50,null
4255,P93,UI,LOCK,R117,Mutex,null,5000
4263,P27,WORKER,LOCK,R103,Mutex,null,5000
4283,P19,WORKER,LOCK,R74,Mutex,500,null
4303,P2,UI,LOCK,R75,Message_Queue,100,5000
4310,P37,WORKER,LOCK,R89,Mutex,100,5000
4323,P18,WORKER,LOCK,R50,Mutex,500,null
4335,P5,UI,LOCK,R8,Mutex,100,null
4349,P80,UI,LOCK,R31,Message_Queue,50,null
4355,P11,UI,LOCK,R49,Mutex,50,5000
4364,P65,UI,LOCK,R13,Message_Queue,50,5000
4372,P3,WORKER,LOCK,R61,Mutex,50,5000
4383,P31,WORKER,LOCK,R61,Mutex,500,null
4392,P22,UI,LOCK,R81,Message_Queue,null,null
4394,P5,WORKER,LOCK,R3,Mutex,500,null
4412,P60,UI,LOCK,R60,Message_Queue,50,null
4413,P72,UI,LOCK,R35,Message_Queue,null,5000
4422,P87,WORKER,LOCK,R87,Message_Queue,500,5000
4429,P40,WORKER,LOCK,R112,Mutex,null,5000
4442,P52,WORKER,LOCK,R4,Mutex,50,null
4449,P81,WORKER,LOCK,R82,Message_Queue,100,null
4467,P21,UI,LOCK,R100,Message_Queue,50,5000
4486,P40,UI,LOCK,R30,Message_Queue,500,5000
4497,P61,UI,LOCK,R113,Message_Queue,50,5000
4502,P34,UI,LOCK,R95,Message_Queue,50,5000
4510,P16,UI,LOCK,R72,Message_Queue,null,null
4517,P22,UI,LOCK,R86,Mutex,500,5000
4523,P58,WORKER,LOCK,R64,Message_Queue,100,null
4530,P39,WORKER,LOCK,R94,Message_Queue,50,5000
4549,P65,WORKER,LOCK,R47,Mutex,100,null
4557,P17,UI,LOCK,R103,Message_Queue,null,5000
4564,P13,UI,LOCK,R119,Mutex,500,5000
4575,P77,UI,LOCK,R13,Mutex,null,5000
4576,P99,WORKER,LOCK,R87,Message_Queue,null,null
4583,P75,UI,LOCK,R91,Mutex,null,5000
4586,P82,UI,LOCK,R99,Mutex,500,null
4589,P21,UI,LOCK,R63,Message_Queue,50,5000
4603,P56,UI,LOCK,R15,Message_Queue,500,5000
4618,P23,WORKER,LOCK,R86,Message_Queue,50,null
4621,P64,WORKER,LOCK,R79,Mutex,100,null
4636,P86,UI,LOCK,R1,Message_Queue,500,5000
4642,P15,WORKER,LOCK,R93,Mutex,null,null
4645,P93,WORKER,LOCK,R7,Mutex,null,null
4654,P36,UI,LOCK,R36,Message_Queue,null,null
4658,P66,UI,LOCK,R78,Mutex,null,null
4666,P8,WORKER,LOCK,R11,Mutex,null,null
4667,P24,UI,LOCK,R59,Message_Queue,100,null
4687,P87,WORKER,LOCK,R18,Message_Queue,500,5000
4696,P41,WORKER,LOCK,R74,Mutex,100,null
4700,P53,UI,LOCK,R11,Message_Queue,100,5000
4706,P54,WORKER,LOCK,R70,Message_Queue,50,5000
4709,P67,WORKER,LOCK,R91,Message_Queue,500,5000
4728,P10,UI,LOCK,R62,Message_Queue,500,5000
4746,P62,WORKER,LOCK,R113,Mutex,null,null
4765,P75,WORKER,LOCK,R43,Message_Queue,null,null
4768,P88,WORKER,LOCK,R54,Mutex,null,null
4781,P47,WORKER,LOCK,R110,Message_Queue,500,5000
4794,P8,WORKER,LOCK,R72,Message_Queue,null,null
4814,P11,WORKER,LOCK,R33,Mutex,500,null
4820,P64,WORKER,LOCK,R29,Message_Queue,50,5000
4823,P84,UI,LOCK,R81,Mutex,null,5000
4837,P65,WORKER,LOCK,R25,Mutex,100,null
4846,P33,UI,LOCK,R53,Message_Queue,500,5000
4861,P100,WORKER,LOCK,R112,Message_Queue,100,null
4862,P85,WORKER,LOCK,R49,Message_Queue,500,null
4871,P77,UI,LOCK,R90,Mutex,50,5000
4883,P87,UI,LOCK,R13,Mutex,50,5000
4891,P11,WORKER,LOCK,R40,Mutex,100,5000
4907,P47,WORKER,LOCK,R37,Mutex,null,null
4910,P93,WORKER,LOCK,R103,Message_Queue,50,null
4912,P87,WORKER,LOCK,R103,Mutex,500,null
4927,P42,UI,LOCK,R28,Message_Queue,500,5000
4933,P12,UI,LOCK,R48,Mutex,50,5000
4938,P73,WORKER,LOCK,R36,Message_Queue,50,5000
4939,P100,WORKER,LOCK,R75,Message_Queue,null,null
4952,P33,WORKER,LOCK,R52,Mutex,100,null
4962,P17,WORKER,LOCK,R113,Message_Queue,500,null
4970,P94,UI,LOCK,R8,Mutex,100,5000
4973,P47,WORKER,LOCK,R116,Message_Queue,100,5000
