timestamp,thread_id,thread_type,action,target_resource,resource_type,duration_ms,timeout_threshold
3379,P133,UI,LOCK,R107,Mutex,50,5000
3382,P66,WORKER,LOCK,R84,Mutex,500,5000
3386,P9,UI,LOCK,R91,Mutex,100,null
3401,P159,UI,LOCK,R86,Mutex,null,null
3403,P39,WORKER,LOCK,R36,Mutex,100,null
3418,P189,UI,LOCK,R69,Mutex,50,null
3422,P32,WORKER,LOCK,R198,Message_Queue,100,5000
3440,P153,WORKER,LOCK,R191,Message_Queue,50,null
3441,P52,UI,LOCK,R147,Message_Queue,500,5000
3442,P153,UI,LOCK,R232,Message_Queue,500,null
3456,P82,UI,LOCK,R26,Message_Queue,500,null
3475,P61,UI,LOCK,R87,Message_Queue,null,null
3482,P23,UI,LOCK,R151,Message_Queue,50,5000
3484,P29,UI,LOCK,R16,Mutex,500,5000
3500,P68,WORKER,LOCK,R168,Mutex,null,5000
3504,P77,WORKER,LOCK,R15,Mutex,null,5000
3522,P27,WORKER,LOCK,R9,Message_Queue,100,null
3532,P86,UI,LOCK,R65,Mutex,100,5000
3533,P12,WORKER,LOCK,R113,Mutex,100,null
3544,P133,UI,LOCK,R70,Message_Queue,null,null
3559,P47,UI,LOCK,R126,Message_Queue,null,5000
3573,P48,UI,LOCK,R54,Message_Queue,500,null
3576,P109,WORKER,LOCK,R115,Mutex,500,5000
3582,P6,UI,LOCK,R184,Message_Queue,null,null
3601,P21,UI,LOCK,R70,Message_Queue,null,5000
3608,P135,WORKER,LOCK,R30,Message_Queue,100,null
3610,P7,WORKER,LOCK,R38,Mutex,500,5000
3627,P4,UI,LOCK,R144,Mutex,500,5000
3646,P173,UI,LOCK,R183,Message_Queue,null,5000
3659,P8,WORKER,LOCK,R39,Mutex,500,5000
3665,P199,WORKER,LOCK,R160,Mutex,50,5000
3671,P12,WORKER,LOCK,R12,Mutex,null,null
3683,P7,UI,LOCK,R3,Message_Queue,500,5000
3695,P79,UI,LOCK,R67,Mutex,500,null
3709,P5,WORKER,LOCK,R39,Message_Queue,100,null
3729,P82,WORKER,LOCK,R204,Message_Queue,100,5000
3737,P102,WORKER,LOCK,R21,Message_Queue,500,null
3745,P118,UI,LOCK,R65,Mutex,100,5000
3748,P85,UI,LOCK,R62,Mutex,100,null
3754,P36,WORKER,LOCK,R14,Message_Queue,500,5000
3768,P122,WORKER,LOCK,R100,Mutex,null,5000
3778,P109,UI,LOCK,R90,Mutex,500,null
3791,P76,UI,LOCK,R225,Message_Queue,50,5000
3801,P14,UI,LOCK,R175,Message_Queue,100,null
3818,P74,UI,LOCK,R52,Mutex,null,5000
3830,P129,WORKER,LOCK,R168,Mutex,null,null
3832,P81,WORKER,LOCK,R129,Message_Queue,null,null
3847,P158,UI,LOCK,R74,Message_Queue,50,5000
3858,P114,WORKER,LOCK,R161,Mutex,100,5000
3875,P20,UI,LOCK,R87,Message_Queue,100,5000
3879,P14,WORKER,LOCK,R126,Mutex,50,5000
3893,P55,UI,LOCK,R227,Message_Queue,null,5000
3910,P144,UI,LOCK,R10,Mutex,null,5000
3916,P88,UI,LOCK,R155,Mutex,500,5000
3930,P150,WORKER,LOCK,R164,Mutex,null,5000
3945,P144,UI,LOCK,R44,Message_Queue,50,null
3964,P147,UI,LOCK,R226,Message_Queue,500,null
3975,P87,UI,LOCK,R169,Mutex,50,null
3976,P139,UI,LOCK,R205,Mutex,null,null
3987,P115,WORKER,LOCK,R99,Message_Queue,100,null
4005,P87,WORKER,LOCK,R124,Mutex,null,null
4010,P88,WORKER,LOCK,R202,Message_Queue,500,5000
4021,P134,UI,LOCK,R222,Mutex,50,5000
4023,P136,WORKER,LOCK,R45,Mutex,null,null
4042,P112,UI,LOCK,R5,Mutex,null,null
4058,P198,UI,LOCK,R44,Mutex,50,null
4070,P20,UI,LOCK,R132,Mutex,500,null
4083,P192,WORKER,LOCK,R136,Mutex,50,5000
4098,P47,WORKER,LOCK,R197,Mutex,50,null
4114,P131,WORKER,LOCK,R98,Message_Queue,100,5000
4128,P113,UI,LOCK,R209,Mutex,100,null
4130,P30,WORKER,LOCK,R144,Mutex,500,5000
4140,P187,UI,LOCK,R97,Message_Queue,100,5000
4160,P97,WORKER,LOCK,R17,Mutex,100,5000
4180,P30,UI,LOCK,R9,Message_Queue,50,5000
4187,P101,WORKER,LOCK,R232,Mutex,null,null
4189,P57,UI,LOCK,R12,Mutex,null,5000
4207,P36,WORKER,LOCK,R2,Mutex,null,5000
4217,P130,WORKER,LOCK,R178,Mutex,100,null
4229,P118,WORKER,LOCK,R175,Message_Queue,100,null
4245,P191,UI,LOCK,R21,Message_Queue,500,null
4250,P55,WORKER,LOCK,R37,Mutex,50,5000
4264,P163,WORKER,LOCK,R67,Message_Queue,null,null
4281,P22,WORKER,LOCK,R113,Mutex,null,null
4282,P117,WORKER,LOCK,R44,Message_Queue,100,null
4302,P60,UI,LOCK,R70,Mutex,100,null
4306,P124,WORKER,LOCK,R100,Message_Queue,null,null
4320,P176,UI,LOCK,R218,Mutex,50,null
4334,P35,UI,LOCK,R64,Message_Queue,50,5000
4351,P23,UI,LOCK,R179,Message_Queue,50,null
4353,P165,UI,LOCK,R18,Mutex,null,null
4366,P170,UI,LOCK,R30,Message_Queue,500,null
4385,P174,UI,LOCK,R39,Mutex,100,5000
4387,P57,WORKER,LOCK,R13,Message_Queue,100,5000
4390,P136,UI,LOCK,R21,Message_Queue,500,5000
4397,P164,UI,LOCK,R95,Mutex,500,null
4399,P36,WORKER,LOCK,R151,Message_Queue,50,5000
4419,P33,WORKER,LOCK,R234,Message_Queue,500,null
4420,P50,UI,LOCK,R41,Mutex,500,null
4437,P200,UI,LOCK,R56,Mutex,50,5000
4442,P197,WORKER,LOCK,R194,Mutex,500,null
4459,P122,WORKER,LOCK,R98,Mutex,50,null
4477,P130,UI,LOCK,R174,Message_Queue,100,5000
4481,P16,UI,LOCK,R31,Message_Queue,100,null
4483,P36,UI,LOCK,R35,Mutex,500,5000
4489,P155,WORKER,LOCK,R78,Mutex,500,5000
4509,P84,WORKER,LOCK,R121,Mutex,500,null
4511,P157,UI,LOCK,R232,Message_Queue,100,5000
4522,P199,WORKER,LOCK,R161,Message_Queue,100,5000
4538,P100,WORKER,LOCK,R202,Mutex,null,5000
4552,P4,WORKER,LOCK,R91,Mutex,null,5000
4553,P130,UI,LOCK,R158,Message_Queue,500,null
4568,P67,WORKER,LOCK,R78,Mutex,500,5000
4569,P61,UI,LOCK,R132,Message_Queue,50,5000
4579,P132,UI,LOCK,R111,Message_Queue,500,5000
4580,P15,UI,LOCK,R220,Mutex,50,5000
4583,P121,WORKER,LOCK,R76,Mutex,500,null
4587,P24,UI,LOCK,R219,Mutex,50,5000
4594,P51,WORKER,LOCK,R182,Mutex,100,5000
4610,P87,WORKER,LOCK,R41,Mutex,500,null
4624,P43,WORKER,LOCK,R115,Message_Queue,500,null
4642,P107,UI,LOCK,R133,Mutex,500,5000
4660,P62,UI,LOCK,R5,Message_Queue,null,5000
4670,P78,WORKER,LOCK,R125,Message_Queue,null,5000
4677,P57,UI,LOCK,R237,Mutex,500,5000
4690,P39,UI,LOCK,R231,Message_Queue,null,5000
4697,P8,UI,LOCK,R52,Mutex,500,5000
4702,P181,WORKER,LOCK,R33,Message_Queue,100,5000
4715,P141,WORKER,LOCK,R211,Mutex,500,5000
4732,P11,WORKER,LOCK,R153,Mutex,50,null
4733,P22,UI,LOCK,R118,Message_Queue,100,5000
4745,P116,UI,LOCK,R146,Mutex,100,null
4756,P200,WORKER,LOCK,R138,Mutex,null,5000
4762,P133,WORKER,LOCK,R23,Message_Queue,null,5000
4782,P110,WORKER,LOCK,R31,Message_Queue,100,5000
4789,P48,WORKER,LOCK,R187,Message_Queue,100,5000
4792,P73,WORKER,LOCK,R230,Message_Queue,50,5000
4812,P73,UI,LOCK,R136,Message_Queue,500,5000
4822,P177,UI,LOCK,R197,Mutex,50,5000
4832,P130,UI,LOCK,R168,Mutex,null,5000
4844,P43,UI,LOCK,R231,Message_Queue,50,5000
4857,P108,UI,LOCK,R122,Mutex,100,5000
4858,P44,UI,LOCK,R110,Mutex,100,5000
4876,P157,WORKER,LOCK,R99,Message_Queue,50,null
4895,P143,WORKER,LOCK,R118,Mutex,500,null
4903,P72,UI,LOCK,R44,Message_Queue,50,5000
4916,P19,WORKER,LOCK,R226,Mutex,50,5000
4926,P168,UI,LOCK,R90,Message_Queue,50,null
4931,P14,UI,LOCK,R192,Message_Queue,100,null
4944,P80,WORKER,LOCK,R26,Message_Queue,50,5000
4948,P135,WORKER,LOCK,R221,Mutex,500,null
4966,P63,WORKER,LOCK,R52,Message_Queue,null,null
4967,P73,UI,LOCK,R172,Mutex,100,null
4974,P17,WORKER,LOCK,R12,Message_Queue,null,null
4981,P144,UI,LOCK,R84,Message_Queue,100,null
4992,P191,WORKER,LOCK,R6,Mutex,500,null
5001,P2,UI,LOCK,R58,Mutex,null,5000
5014,P191,WORKER,LOCK,R32,Message_Queue,50,null
5023,P176,WORKER,LOCK,R41,Mutex,50,5000
5038,P98,WORKER,LOCK,R239,Message_Queue,100,5000
5040,P69,UI,LOCK,R127,Message_Queue,500,null
5045,P61,WORKER,LOCK,R102,Mutex,null,null
5065,P142,UI,LOCK,R1,Mutex,100,null
5075,P94,WORKER,LOCK,R160,Message_Queue,null,5000
5088,P70,UI,LOCK,R68,Message_Queue,null,null
5108,P98,UI,LOCK,R107,Message_Queue,null,5000
5120,P43,WORKER,LOCK,R122,Mutex,500,5000
5131,P179,WORKER,LOCK,R27,Message_Queue,null,5000
5141,P118,UI,LOCK,R142,Mutex,50,5000
5151,P53,WORKER,LOCK,R112,Mutex,500,5000
5162,P72,UI,LOCK,R232,Mutex,50,null
5175,P123,WORKER,LOCK,R224,Mutex,500,5000
5194,P50,UI,LOCK,R27,Mutex,null,null
5210,P194,UI,LOCK,R137,Mutex,50,null
5221,P128,UI,LOCK,R144,Message_Queue,500,null
5234,P145,UI,LOCK,R21,Mutex,null,5000
5248,P180,WORKER,LOCK,R110,Mutex,500,null
5256,P168,UI,LOCK,R139,Mutex,500,null
5259,P178,UI,LOCK,R151,Mutex,50,null
5265,P156,WORKER,LOCK,R96,Mutex,50,5000
5277,P47,WORKER,LOCK,R136,Mutex,null,null
5292,P186,WORKER,LOCK,R26,Mutex,100,5000
