timestamp,thread_id,thread_type,action,target_resource,resource_type,duration_ms,timeout_threshold
2050,P32,WORKER,LOCK,R91,Mutex,null,null
2055,P33,WORKER,LOCK,R46,Mutex,null,null
2060,P33,WORKER,LOCK,R26,Mutex,null,null
2065,P33,WORKER,LOCK,R65,Mutex,null,null
2070,P33,WORKER,LOCK,R22,Mutex,null,null
2075,P33,WORKER,LOCK,R19,Mutex,null,null
2080,P34,WORKER,LOCK,R47,Mutex,null,null
2085,P34,WORKER,LOCK,R55,Mutex,null,null
2090,P34,WORKER,LOCK,R7,Mutex,null,null
2095,P34,WORKER,LOCK,R63,Mutex,null,null
2100,P34,WORKER,LOCK,R22,Mutex,null,null
2105,P35,WORKER,LOCK,R60,Mutex,null,null
2110,P35,WORKER,LOCK,R21,Mutex,null,null
2115,P35,WORKER,LOCK,R53,Mutex,null,null
2120,P35,WORKER,LOCK,R70,Mutex,null,null
2125,P35,WORKER,LOCK,R75,Mutex,null,null
2130,P36,WORKER,LOCK,R77,Mutex,null,null
2135,P36,WORKER,LOCK,R17,Mutex,null,null
2140,P36,WORKER,LOCK,R27,Mutex,null,null
2145,P36,WORKER,LOCK,R88,Mutex,null,null
2150,P36,WORKER,LOCK,R97,Mutex,null,null
2155,P37,WORKER,LOCK,R39,Mutex,null,null
2160,P37,WORKER,LOCK,R59,Mutex,null,null
2165,P37,WORKER,LOCK,R23,Mutex,null,null
2170,P37,WORKER,LOCK,R28,Mutex,null,null
2175,P37,WORKER,LOCK,R93,Mutex,null,null
2180,P38,WORKER,LOCK,R73,Mutex,null,null
2185,P38,WORKER,LOCK,R23,Mutex,null,null
2190,P38,WORKER,LOCK,R25,Mutex,null,null
2195,P38,WORKER,LOCK,R26,Mutex,null,null
2200,P38,WORKER,LOCK,R8,Mutex,null,null
2205,P39,WORKER,LOCK,R66,Mutex,null,null
2210,P39,WORKER,LOCK,R37,Mutex,null,null
2215,P39,WORKER,LOCK,R87,Mutex,null,null
2220,P39,WORKER,LOCK,R56,Mutex,null,null
2225,P39,WORKER,LOCK,R18,Mutex,null,null
2230,P40,WORKER,LOCK,R44,Mutex,null,null
2235,P40,WORKER,LOCK,R38,Mutex,null,null
2240,P40,WORKER,LOCK,R24,Mutex,null,null
2245,P40,WORKER,LOCK,R70,Mutex,null,null
2250,P40,WORKER,LOCK,R48,Mutex,null,null
2255,P41,WORKER,LOCK,R34,Mutex,null,null
2260,P41,WORKER,LOCK,R92,Mutex,null,null
2265,P41,WORKER,LOCK,R68,Mutex,null,null
2270,P41,WORKER,LOCK,R14,Mutex,null,null
2275,P41,WORKER,LOCK,R78,Mutex,null,null
2280,P42,WORKER,LOCK,R58,Mutex,null,null
2285,P42,WORKER,LOCK,R30,Mutex,null,null
2290,P42,WORKER,LOCK,R32,Mutex,null,null
2295,P42,WORKER,LOCK,R31,Mutex,null,null
2300,P42,WORKER,LOCK,R59,Mutex,null,null
2305,P43,WORKER,LOCK,R49,Mutex,null,null
2310,P43,WORKER,LOCK,R76,Mutex,null,null
2315,P43,WORKER,LOCK,R80,Mutex,null,null
2320,P43,WORKER,LOCK,R77,Mutex,null,null
2325,P43,WORKER,LOCK,R53,Mutex,null,null
2330,P44,WORKER,LOCK,R56,Mutex,null,null
2335,P44,WORKER,LOCK,R91,Mutex,null,null
2340,P44,WORKER,LOCK,R48,Mutex,null,null
2345,P44,WORKER,LOCK,R87,Mutex,null,null
2350,P44,WORKER,LOCK,R20,Mutex,null,null
2355,P45,WORKER,LOCK,R12,Mutex,null,null
2360,P45,WORKER,LOCK,R65,Mutex,null,null
2365,P45,WORKER,LOCK,R33,Mutex,null,null
2370,P45,WORKER,LOCK,R1,Mutex,null,null
2375,P45,WORKER,LOCK,R100,Mutex,null,null
2380,P46,WORKER,LOCK,R3,Mutex,null,null
2385,P46,WORKER,LOCK,R71,Mutex,null,null
2390,P46,WORKER,LOCK,R98,Mutex,null,null
2395,P46,WORKER,LOCK,R57,Mutex,null,null
2400,P46,WORKER,LOCK,R65,Mutex,null,null
2405,P47,WORKER,LOCK,R43,Mutex,null,null
2410,P47,WORKER,LOCK,R10,Mutex,null,null
2415,P47,WORKER,LOCK,R5,Mutex,null,null
2420,P47,WORKER,LOCK,R26,Mutex,null,null
2425,P47,WORKER,LOCK,R58,Mutex,null,null
2430,P48,WORKER,LOCK,R35,Mutex,null,null
2435,P48,WORKER,LOCK,R89,Mutex,null,null
2440,P48,WORKER,LOCK,R22,Mutex,null,null
2445,P48,WORKER,LOCK,R83,Mutex,null,null
2450,P48,WORKER,LOCK,R38,Mutex,null,null
2455,P49,WORKER,LOCK,R59,Mutex,null,null
2460,P49,WORKER,LOCK,R81,Mutex,null,null
2465,P49,WORKER,LOCK,R50,Mutex,null,null
2470,P49,WORKER,LOCK,R33,Mutex,null,null
2475,P49,WORKER,LOCK,R9,Mutex,null,null
2480,P50,WORKER,LOCK,R94,Mutex,null,null
2485,P50,WORKER,LOCK,R22,Mutex,null,null
2490,P50,WORKER,LOCK,R9,Mutex,null,null
2495,P50,WORKER,LOCK,R3,Mutex,null,null
2500,P50,WORKER,LOCK,R10,Mutex,null,null
