timestamp,thread_id,thread_type,action,target_resource,resource_type,duration_ms,timeout_threshold
880,P88,WORKER,LOCK,R88,Mutex,null,null
890,P89,WORKER,LOCK,R89,Mutex,null,null
900,P90,WORKER,LOCK,R90,Mutex,null,null
910,P91,WORKER,LOCK,R91,Mutex,null,null
920,P92,WORKER,LOCK,R92,Mutex,null,null
930,P93,WORKER,LOCK,R93,Mutex,null,null
940,P94,WORKER,LOCK,R94,Mutex,null,null
950,P95,WORKER,LOCK,R95,Mutex,null,null
960,P96,WORKER,LOCK,R96,Mutex,null,null
970,P97,WORKER,LOCK,R97,Mutex,null,null
980,P98,WORKER,LOCK,R98,Mutex,null,null
990,P99,WORKER,LOCK,R99,Mutex,null,null
1000,P100,WORKER,LOCK,R100,Mutex,null,null
1010,P1,WORKER,LOCK,R2,Mutex,null,null
1020,P2,WORKER,LOCK,R3,Mutex,null,null
1030,P3,WORKER,LOCK,R4,Mutex,null,null
1040,P4,WORKER,LOCK,R5,Mutex,null,null
1050,P5,WORKER,LOCK,R6,Mutex,null,null
1060,P6,WORKER,LOCK,R7,Mutex,null,null
1070,P7,WORKER,LOCK,R8,Mutex,null,null
1080,P8,WORKER,LOCK,R9,Mutex,null,null
1090,P9,WORKER,LOCK,R10,Mutex,null,null
1100,P10,WORKER,LOCK,R11,Mutex,null,null
1110,P11,WORKER,LOCK,R12,Mutex,null,null
1120,P12,WORKER,LOCK,R13,Mutex,null,null
1130,P13,WORKER,LOCK,R14,Mutex,null,null
1140,P14,WORKER,LOCK,R15,Mutex,null,null
1150,P15,WORKER,LOCK,R16,Mutex,null,null
1160,P16,WORKER,LOCK,R17,Mutex,null,null
1170,P17,WORKER,LOCK,R18,Mutex,null,null
1180,P18,WORKER,LOCK,R19,Mutex,null,null
1190,P19,WORKER,LOCK,R20,Mutex,null,null
1200,P20,WORKER,LOCK,R21,Mutex,null,null
1210,P21,WORKER,LOCK,R22,Mutex,null,null
1220,P22,WORKER,LOCK,R23,Mutex,null,null
1230,P23,WORKER,LOCK,R24,Mutex,null,null
1240,P24,WORKER,LOCK,R25,Mutex,null,null
1250,P25,WORKER,LOCK,R26,Mutex,null,null
1260,P26,WORKER,LOCK,R27,Mutex,null,null
1270,P27,WORKER,LOCK,R28,Mutex,null,null
1280,P28,WORKER,LOCK,R29,Mutex,null,null
1290,P29,WORKER,LOCK,R30,Mutex,null,null
1300,P30,WORKER,LOCK,R31,Mutex,null,null
1310,P31,WORKER,LOCK,R32,Mutex,null,null
1320,P32,WORKER,LOCK,R33,Mutex,null,null
1330,P33,WORKER,LOCK,R34,Mutex,null,null
1340,P34,WORKER,LOCK,R35,Mutex,null,null
1350,P35,WORKER,LOCK,R36,Mutex,null,null
1360,P36,WORKER,LOCK,R37,Mutex,null,null
1370,P37,WORKER,LOCK,R38,Mutex,null,null
1380,P38,WORKER,LOCK,R39,Mutex,null,null
1390,P39,WORKER,LOCK,R40,Mutex,null,null
1400,P40,WORKER,LOCK,R41,Mutex,null,null
1410,P41,WORKER,LOCK,R42,Mutex,null,null
1420,P42,WORKER,LOCK,R43,Mutex,null,null
1430,P43,WORKER,LOCK,R44,Mutex,null,null
1440,P44,WORKER,LOCK,R45,Mutex,null,null
1450,P45,WORKER,LOCK,R46,Mutex,null,null
1460,P46,WORKER,LOCK,R47,Mutex,null,null
1470,P47,WORKER,LOCK,R48,Mutex,null,null
1480,P48,WORKER,LOCK,R49,Mutex,null,null
1490,P49,WORKER,LOCK,R50,Mutex,null,null
1500,P50,WORKER,LOCK,R51,Mutex,null,null
1510,P51,WORKER,LOCK,R52,Mutex,null,null
1520,P52,WORKER,LOCK,R53,Mutex,null,null
1530,P53,WORKER,LOCK,R54,Mutex,null,null
1540,P54,WORKER,LOCK,R55,Mutex,null,null
1550,P55,WORKER,LOCK,R56,Mutex,null,null
1560,P56,WORKER,LOCK,R57,Mutex,null,null
1570,P57,WORKER,LOCK,R58,Mutex,null,null
1580,P58,WORKER,LOCK,R59,Mutex,null,null
1590,P59,WORKER,LOCK,R60,Mutex,null,null
1600,P60,WORKER,LOCK,R61,Mutex,null,null
1610,P61,WORKER,LOCK,R62,Mutex,null,null
1620,P62,WORKER,LOCK,R63,Mutex,null,null
1630,P63,WORKER,LOCK,R64,Mutex,null,null
1640,P64,WORKER,LOCK,R65,Mutex,null,null
1650,P65,WORKER,LOCK,R66,Mutex,null,null
1660,P66,WORKER,LOCK,R67,Mutex,null,null
1670,P67,WORKER,LOCK,R68,Mutex,null,null
1680,P68,WORKER,LOCK,R69,Mutex,null,null
1690,P69,WORKER,LOCK,R70,Mutex,null,null
1700,P70,WORKER,LOCK,R71,Mutex,null,null
1710,P71,WORKER,LOCK,R72,Mutex,null,null
1720,P72,WORKER,LOCK,R73,Mutex,null,null
1730,P73,WORKER,LOCK,R74,Mutex,null,null
1740,P74,WORKER,LOCK,R75,Mutex,null,null
1750,P75,WORKER,LOCK,R76,Mutex,null,null
1760,P76,WORKER,LOCK,R77,Mutex,null,null
1770,P77,WORKER,LOCK,R78,Mutex,null,null
1780,P78,WORKER,LOCK,R79,Mutex,null,null
1790,P79,WORKER,LOCK,R80,Mutex,null,null
1800,P80,WORKER,LOCK,R81,Mutex,null,null
1810,P81,WORKER,LOCK,R82,Mutex,null,null
1820,P82,WORKER,LOCK,R83,Mutex,null,null
1830,P83,WORKER,LOCK,R84,Mutex,null,null
1840,P84,WORKER,LOCK,R85,Mutex,null,null
1850,P85,WORKER,LOCK,R86,Mutex,null,null
1860,P86,WORKER,LOCK,R87,Mutex,null,null
1870,P87,WORKER,LOCK,R88,Mutex,null,null
1880,P88,WORKER,LOCK,R89,Mutex,null,null
1890,P89,WORKER,LOCK,R90,Mutex,null,null
1900,P90,WORKER,LOCK,R91,Mutex,null,null
1910,P91,WORKER,LOCK,R92,Mutex,null,null
1920,P92,WORKER,LOCK,R93,Mutex,null,null
1930,P93,WORKER,LOCK,R94,Mutex,null,null
1940,P94,WORKER,LOCK,R95,Mutex,null,null
1950,P95,WORKER,LOCK,R96,Mutex,null,null
1960,P96,WORKER,LOCK,R97,Mutex,null,null
1970,P97,WORKER,LOCK,R98,Mutex,null,null
1980,P98,WORKER,LOCK,R99,Mutex,null,null
1990,P99,WORKER,LOCK,R100,Mutex,null,null
