timestamp,thread_id,thread_type,action,target_resource,resource_type,duration_ms,timeout_threshold
3175,P22,WORKER,LOCK,R7,Mutex,500,null
3193,P27,WORKER,LOCK,R31,Mutex,50,5000
3204,P42,UI,LOCK,R59,Mutex,100,null
3222,P12,WORKER,LOCK,R57,Mutex,null,null
3235,P12,WORKER,LOCK,R57,Mutex,500,null
3245,P22,WORKER,LOCK,R30,Message_Queue,null,null
3262,P18,UI,LOCK,R52,Mutex,500,5000
3268,P42,WORKER,LOCK,R46,Mutex,500,null
3279,P37,UI,LOCK,R12,Message_Queue,100,5000
3296,P6,WORKER,LOCK,R43,Mutex,100,null
3301,P21,UI,LOCK,R1,Message_Queue,500,5000
3309,P49,WORKER,LOCK,R22,Message_Queue,500,null
3318,P45,UI,LOCK,R4,Mutex,100,5000
3328,P26,WORKER,LOCK,R45,Mutex,50,5000
3340,P15,UI,LOCK,R31,Mutex,50,5000
3360,P27,WORKER,LOCK,R49,Mutex,100,null
3380,P34,WORKER,LOCK,R34,Message_Queue,null,null
3399,P4,UI,LOCK,R37,Mutex,null,null
3410,P8,UI,LOCK,R46,Message_Queue,500,null
3427,P4,WORKER,LOCK,R9,Message_Queue,500,5000
3446,P36,WORKER,LOCK,R44,Message_Queue,null,null
3459,P1,UI,LOCK,R38,Mutex,100,null
3473,P45,UI,LOCK,R35,Mutex,100,null
3489,P19,WORKER,LOCK,R12,Mutex,null,5000
3501,P29,WORKER,LOCK,R25,Mutex,500,null
3513,P12,WORKER,LOCK,R34,Mutex,null,null
3514,P20,WORKER,LOCK,R44,Message_Queue,null,5000
3522,P30,WORKER,LOCK,R10,Message_Queue,50,null
3526,P43,WORKER,LOCK,R40,Mutex,null,null
3533,P7,UI,LOCK,R29,Mutex,null,null
3535,P29,UI,LOCK,R35,Mutex,500,null
3540,P15,WORKER,LOCK,R37,Message_Queue,100,null
3550,P43,UI,LOCK,R27,Message_Queue,50,5000
3552,P41,WORKER,LOCK,R36,Message_Queue,50,null
3564,P34,WORKER,LOCK,R45,Message_Queue,500,5000
3569,P25,UI,LOCK,R49,Message_Queue,100,null
3577,P46,UI,LOCK,R52,Message_Queue,100,null
3595,P27,UI,LOCK,R25,Mutex,500,5000
3602,P42,UI,LOCK,R60,Message_Queue,100,5000
3605,P4,WORKER,LOCK,R25,Mutex,50,null
3612,P31,UI,LOCK,R56,Message_Queue,50,5000
3613,P13,UI,LOCK,R48,Message_Queue,50,null
3633,P26,UI,LOCK,R36,Message_Queue,50,5000
3646,P35,WORKER,LOCK,R20,Message_Queue,500,5000
3663,P30,UI,LOCK,R52,Message_Queue,500,5000
3670,P21,WORKER,LOCK,R3,Mutex,100,null
3671,P36,WORKER,LOCK,R19,Mutex,100,null
3682,P25,UI,LOCK,R32,Message_Queue,50,5000
3698,P30,UI,LOCK,R47,Message_Queue,500,null
3703,P12,UI,LOCK,R34,Mutex,500,null
3705,P27,UI,LOCK,R54,Mutex,null,null
3710,P14,WORKER,LOCK,R24,Mutex,null,5000
3726,P1,WORKER,LOCK,R1,Mutex,null,5000
3744,P2,WORKER,LOCK,R52,Mutex,100,null
3748,P16,UI,LOCK,R40,Message_Queue,50,5000
3757,P6,WORKER,LOCK,R26,Message_Queue,500,null
3765,P44,UI,LOCK,R42,Mutex,100,null
3778,P25,WORKER,LOCK,R4,Mutex,500,null
3781,P28,WORKER,LOCK,R37,Mutex,500,null
3789,P45,WORKER,LOCK,R18,Mutex,50,null
3798,P12,WORKER,LOCK,R2,Mutex,null,null
3811,P20,UI,LOCK,R37,Mutex,null,5000
3829,P25,UI,LOCK,R51,Mutex,100,5000
3831,P28,UI,LOCK,R54,Mutex,null,5000
3851,P50,WORKER,LOCK,R2,Message_Queue,500,5000
3867,P23,WORKER,LOCK,R28,Mutex,50,5000
3870,P16,UI,LOCK,R6,Message_Queue,100,null
3883,P48,WORKER,LOCK,R21,Message_Queue,50,null
3886,P20,WORKER,LOCK,R24,Message_Queue,null,null
3891,P12,WORKER,LOCK,R29,Message_Queue,null,null
3892,P23,UI,LOCK,R39,Message_Queue,null,5000
3893,P27,WORKER,LOCK,R50,Mutex,100,null
3912,P44,WORKER,LOCK,R11,Mutex,50,5000
3922,P32,UI,LOCK,R5,Mutex,100,5000
3931,P20,WORKER,LOCK,R51,Mutex,500,5000
3940,P47,WORKER,LOCK,R39,Mutex,50,5000
3944,P20,UI,LOCK,R26,Message_Queue,50,5000
3955,P22,WORKER,LOCK,R53,Mutex,500,5000
3966,P31,WORKER,LOCK,R12,Message_Queue,50,5000
3976,P37,UI,LOCK,R21,Message_Queue,500,5000
3989,P8,UI,LOCK,R38,Mutex,100,null
4004,P29,WORKER,LOCK,R54,Mutex,50,5000
4020,P41,WORKER,LOCK,R16,Message_Queue,50,null
4034,P5,WORKER,LOCK,R39,Message_Queue,500,5000
4052,P35,UI,LOCK,R51,Message_Queue,500,null
4056,P43,WORKER,LOCK,R11,Mutex,50,5000
4067,P7,UI,LOCK,R7,Message_Queue,500,null
4084,P29,WORKER,LOCK,R26,Message_Queue,50,null
4096,P31,UI,LOCK,R19,Message_Queue,null,null
4100,P23,WORKER,LOCK,R22,Message_Queue,50,null
4117,P23,WORKER,LOCK,R7,Message_Queue,500,5000
4128,P20,UI,LOCK,R52,Mutex,null,null
4139,P44,UI,LOCK,R60,Mutex,null,null
4157,P22,WORKER,LOCK,R30,Mutex,50,5000
4163,P41,WORKER,LOCK,R26,Mutex,50,null
4178,P25,UI,LOCK,R46,Mutex,500,null
4187,P37,UI,LOCK,R52,Mutex,null,5000
4198,P30,UI,LOCK,R17,Message_Queue,50,5000
4218,P40,WORKER,LOCK,R38,Mutex,500,5000
4230,P40,UI,LOCK,R53,Message_Queue,500,null
4235,P8,UI,LOCK,R20,Mutex,100,null
4247,P33,WORKER,LOCK,R27,Mutex,50,5000
4261,P32,UI,LOCK,R36,Mutex,50,5000
4271,P12,WORKER,LOCK,R54,Message_Queue,50,null
4283,P32,UI,LOCK,R13,Message_Queue,null,5000
4297,P27,WORKER,LOCK,R32,Mutex,500,null
4316,P49,UI,LOCK,R19,Mutex,null,5000
4324,P11,WORKER,LOCK,R37,Message_Queue,100,null
4343,P18,WORKER,LOCK,R35,Mutex,null,5000
4361,P28,UI,LOCK,R48,Mutex,50,5000
4363,P17,WORKER,LOCK,R56,Mutex,500,5000
4367,P14,WORKER,LOCK,R56,Message_Queue,50,null
4387,P14,UI,LOCK,R52,Mutex,50,5000
4405,P39,UI,LOCK,R21,Message_Queue,100,5000
4424,P33,UI,LOCK,R9,Message_Queue,100,null
4433,P45,UI,LOCK,R16,Mutex,50,5000
4441,P32,UI,LOCK,R37,Message_Queue,500,5000
4454,P5,UI,LOCK,R26,Message_Queue,500,5000
4469,P21,UI,LOCK,R56,Mutex,500,5000
4481,P35,WORKER,LOCK,R14,Message_Queue,null,null
4497,P21,WORKER,LOCK,R22,Mutex,100,5000
4508,P3,UI,LOCK,R41,Message_Queue,null,null
4512,P29,WORKER,LOCK,R1,Message_Queue,50,null
4517,P11,WORKER,LOCK,R6,Message_Queue,100,5000
4520,P43,UI,LOCK,R4,Message_Queue,100,5000
4528,P42,UI,LOCK,R46,Mutex,500,null
4535,P5,UI,LOCK,R38,Mutex,500,5000
4536,P45,WORKER,LOCK,R53,Mutex,null,5000
4541,P5,UI,LOCK,R25,Mutex,500,null
4545,P24,WORKER,LOCK,R9,Message_Queue,100,null
4550,P34,UI,LOCK,R40,Mutex,null,5000
4562,P41,UI,LOCK,R59,Message_Queue,50,5000
4569,P7,UI,LOCK,R49,Mutex,null,5000
4581,P21,UI,LOCK,R16,Message_Queue,500,null
4589,P50,UI,LOCK,R55,Message_Queue,100,null
4606,P48,WORKER,LOCK,R19,Mutex,50,null
4622,P8,UI,LOCK,R32,Mutex,500,null
4634,P9,WORKER,LOCK,R56,Message_Queue,100,5000
4652,P49,WORKER,LOCK,R50,Mutex,50,null
4671,P1,WORKER,LOCK,R14,Mutex,null,null
4684,P41,WORKER,LOCK,R28,Message_Queue,100,null
4702,P18,UI,LOCK,R20,Mutex,50,null
4707,P26,UI,LOCK,R20,Message_Queue,100,null
4709,P6,WORKER,LOCK,R8,Message_Queue,50,null
4719,P8,UI,LOCK,R46,Mutex,50,null
4725,P23,WORKER,LOCK,R11,Message_Queue,500,null
4734,P50,UI,LOCK,R22,Message_Queue,null,5000
4751,P17,UI,LOCK,R32,Message_Queue,null,5000
4753,P37,UI,LOCK,R24,Mutex,500,5000
4757,P15,UI,LOCK,R3,Mutex,null,null
4759,P24,WORKER,LOCK,R59,Mutex,500,null
4761,P15,WORKER,LOCK,R16,Message_Queue,500,5000
4770,P37,WORKER,LOCK,R8,Mutex,null,null
4778,P26,UI,LOCK,R57,Message_Queue,null,5000
4788,P6,WORKER,LOCK,R1,Message_Queue,100,null
4798,P48,UI,LOCK,R30,Message_Queue,100,5000
4805,P10,UI,LOCK,R60,Message_Queue,50,null
4813,P41,UI,LOCK,R22,Mutex,100,5000
4823,P14,UI,LOCK,R27,Message_Queue,null,null
4828,P6,UI,LOCK,R59,Mutex,100,5000
4840,P48,UI,LOCK,R38,Mutex,500,null
4853,P38,UI,LOCK,R28,Mutex,null,null
4863,P21,WORKER,LOCK,R45,Message_Queue,100,5000
4878,P15,UI,LOCK,R13,Mutex,100,null
4883,P11,WORKER,LOCK,R30,Message_Queue,null,5000
4887,P50,UI,LOCK,R29,Message_Queue,100,5000
4896,P6,UI,LOCK,R52,Message_Queue,null,null
4903,P10,UI,LOCK,R46,Mutex,100,5000
4916,P44,WORKER,LOCK,R17,Mutex,null,null
4929,P36,UI,LOCK,R7,Message_Queue,500,null
4934,P1,UI,LOCK,R54,Mutex,null,null
4941,P24,UI,LOCK,R38,Message_Queue,500,null
4942,P13,WORKER,LOCK,R52,Mutex,null,null
4953,P3,WORKER,LOCK,R4,Mutex,null,5000
4966,P2,WORKER,LOCK,R44,Message_Queue,500,null
4978,P12,WORKER,LOCK,R18,Message_Queue,50,null
4980,P42,WORKER,LOCK,R32,Message_Queue,50,5000
4982,P18,WORKER,LOCK,R9,Message_Queue,null,null
4999,P41,UI,LOCK,R25,Message_Queue,50,5000
5017,P23,WORKER,LOCK,R25,Message_Queue,500,null
5018,P39,UI,LOCK,R2,Message_Queue,100,null
5034,P50,UI,LOCK,R11,Mutex,100,null
